article,name,lang
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Saint_Lucia,Đại dịch COVID-19 tại Saint Lucia,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%9C%A3%E5%8D%A2%E8%A5%BF%E4%BA%9A%E7%96%AB%E6%83%85,2019冠状病毒病圣卢西亚疫情,zh
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Antigua_v%C3%A0_Barbuda,Đại dịch COVID-19 tại Antigua và Barbuda,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%AE%89%E6%8F%90%E7%93%9C%E5%92%8C%E5%B7%B4%E5%B8%83%E8%BE%BE%E7%96%AB%E6%83%85,2019冠状病毒病安提瓜和巴布达疫情,zh
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E9%98%BF%E9%B2%81%E5%B7%B4%E7%96%AB%E6%83%85,2019冠状病毒病阿鲁巴疫情,zh
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_M%C3%B4ng_C%E1%BB%95,Đại dịch COVID-19 tại Mông Cổ,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E7%94%98%E6%AF%94%E4%BA%9E%E7%96%AB%E6%83%85,2019冠狀病毒病甘比亞疫情,zh
https://tr.wikipedia.org/wiki/Cibuti%27de_2020_koronavir%C3%BCs_pandemisi,Cibuti'de 2020 koronavirüs pandemisi,tr
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%82%D9%8A%D8%B1%D8%BA%D9%8A%D8%B2%D8%B3%D8%AA%D8%A7%D9%86_2020,جائحة فيروس كورونا في قيرغيزستان 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%81%D9%8A%D8%AC%D9%8A_2020,جائحة فيروس كورونا في فيجي 2020,ar
https://id.wikipedia.org/wiki/Pandemi_koronavirus_di_Fiji,Pandemi koronavirus di Fiji,id
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D8%B3%D9%84%D9%81%D8%A7%D8%AF%D9%88%D8%B1_2020,جائحة فيروس كورونا في السلفادور 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%86%D9%8A%D9%83%D8%A7%D8%B1%D8%A7%D8%BA%D9%88%D8%A7_2020,جائحة فيروس كورونا في نيكاراغوا 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Nicaragua,Pandemia de enfermedad por coronavirus de 2020 en Nicaragua,es
https://tr.wikipedia.org/wiki/Mauritius%27da_2020_koronavir%C3%BCs_pandemisi,Mauritius'da 2020 koronavirüs pandemisi,tr
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%83%D8%B1%D9%88%D8%AA%D9%8A%D8%B1%D9%8A_%D9%88%D8%AF%D9%83%D9%84%D9%8A%D8%A7_2020,جائحة فيروس كورونا في أكروتيري ودكليا 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A8%D8%B1%D9%85%D9%88%D8%AF%D8%A7_2020,جائحة فيروس كورونا في برمودا 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%83%D9%88%D9%84%D9%88%D9%85%D8%A8%D9%8A%D8%A7_%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D8%B7%D8%A7%D9%86%D9%8A%D8%A9_2020,جائحة فيروس كورونا في كولومبيا البريطانية 2020,ar
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E4%BD%9B%E5%BE%97%E8%A7%92%E7%96%AB%E6%83%85,2019冠状病毒病佛得角疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%87%D8%A7%D9%8A%D8%AA%D9%8A_2020,جائحة فيروس كورونا في هايتي 2020,ar
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%91%D1%83%D1%80%D0%BA%D0%B8%D0%BD%D0%B0-%D0%A4%D0%B0%D1%81%D0%BE,Распространение COVID-19 в Буркина-Фасо,ru
https://tr.wikipedia.org/wiki/Gabon%27da_2020_koronavir%C3%BCs_pandemisi,Gabon'da 2020 koronavirüs pandemisi,tr
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%BA%D8%A7%D9%86%D8%A7_2020,جائحة فيروس كورونا في غانا 2020,ar
https://tr.wikipedia.org/wiki/Gana%27da_2020_koronavir%C3%BCs_pandemisi,Gana'da 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Ghana,Đại dịch COVID-19 tại Ghana,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%BA%D9%88%D8%A7%D8%AA%D9%8A%D9%85%D8%A7%D9%84%D8%A7_2020,جائحة فيروس كورونا في غواتيمالا 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Guatemala,Pandemia de enfermedad por coronavirus de 2020 en Guatemala,es
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B3%D8%A7%D9%86%D8%AA_%D9%81%D9%8A%D9%86%D8%B3%D9%86%D8%AA_%D9%88%D8%A7%D9%84%D8%BA%D8%B1%D9%8A%D9%86%D8%A7%D8%AF%D9%8A%D9%86_2020,جائحة فيروس كورونا في سانت فينسنت والغرينادين 2020,ar
https://tr.wikipedia.org/wiki/Saint_Vincent_ve_Grenadinler%27de_2020_koronavir%C3%BCs_pandemisi,Saint Vincent ve Grenadinler'de 2020 koronavirüs pandemisi,tr
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%AA%D8%B1%D9%8A%D9%86%D9%8A%D8%AF%D8%A7%D8%AF_%D9%88%D8%AA%D9%88%D8%A8%D8%A7%D8%BA%D9%88_2020,جائحة فيروس كورونا في ترينيداد وتوباغو 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B3%D8%A7%D8%AD%D9%84_%D8%A7%D9%84%D8%B9%D8%A7%D8%AC_2020,جائحة فيروس كورونا في ساحل العاج 2020,ar
https://tr.wikipedia.org/wiki/Fildi%C5%9Fi_Sahili%27nde_2020_koronavir%C3%BCs_pandemisi,Fildişi Sahili'nde 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_B%E1%BB%9D_Bi%E1%BB%83n_Ng%C3%A0,Đại dịch COVID-19 tại Bờ Biển Ngà,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%83%D9%8A%D9%86%D9%8A%D8%A7_2020,جائحة فيروس كورونا في كينيا 2020,ar
https://tr.wikipedia.org/wiki/Kenya%27da_2020_koronavir%C3%BCs_pandemisi,Kenya'da 2020 koronavirüs pandemisi,tr
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D8%A9_%D8%A7%D9%84%D9%83%D9%88%D9%86%D8%BA%D9%88_%D8%A7%D9%84%D8%AF%D9%8A%D9%85%D9%82%D8%B1%D8%A7%D8%B7%D9%8A%D8%A9_2020,جائحة فيروس كورونا في جمهورية الكونغو الديمقراطية 2020,ar
https://tr.wikipedia.org/wiki/Kongo_Demokratik_Cumhuriyeti%27nde_2020_koronavir%C3%BCs_pandemisi,Kongo Demokratik Cumhuriyeti'nde 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_C%E1%BB%99ng_h%C3%B2a_D%C3%A2n_ch%E1%BB%A7_Congo,Đại dịch COVID-19 tại Cộng hòa Dân chủ Congo,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B3%D8%A7%D9%86%D8%AA_%D9%84%D9%88%D8%B3%D9%8A%D8%A7_2020,جائحة فيروس كورونا في سانت لوسيا 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%86%D8%AA%D9%8A%D8%BA%D9%88%D8%A7_%D9%88%D8%A8%D8%A7%D8%B1%D8%A8%D9%88%D8%AF%D8%A7_2020,جائحة فيروس كورونا في أنتيغوا وباربودا 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D8%B1%D9%88%D8%A8%D8%A7_2020,جائحة فيروس كورونا في أروبا 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_2020_%D9%81%D9%8A_%D9%85%D9%86%D8%BA%D9%88%D9%84%D9%8A%D8%A7,جائحة فيروس كورونا 2020 في منغوليا,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Mongolia,Pandemia de enfermedad por coronavirus de 2020 en Mongolia,es
https://ko.wikipedia.org/wiki/%EB%AA%BD%EA%B3%A8%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,몽골의 코로나바이러스감염증-19 범유행,ko
https://tr.wikipedia.org/wiki/Mo%C4%9Folistan%27da_2020_koronavir%C3%BCs_pandemisi,Moğolistan'da 2020 koronavirüs pandemisi,tr
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E8%92%99%E5%8F%A4%E7%96%AB%E6%83%85,2019冠状病毒病蒙古疫情,zh
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%BA%93%E6%8B%89%E7%B4%A2%E7%96%AB%E6%83%85,2019冠状病毒病库拉索疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%85%D9%88%D8%B1%D9%8A%D8%AA%D8%A7%D9%86%D9%8A%D8%A7_2020,جائحة فيروس كورونا في موريتانيا 2020,ar
https://tr.wikipedia.org/wiki/Moritanya%27da_2020_koronavir%C3%BCs_pandemisi,Moritanya'da 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Mauritanie,Đại dịch COVID-19 tại Mauritanie,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E6%AF%9B%E9%87%8C%E5%A1%94%E5%B0%BC%E4%BA%9A%E7%96%AB%E6%83%85,2019冠状病毒病毛里塔尼亚疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A5%D8%B3%D9%88%D8%A7%D8%AA%D9%8A%D9%86%D9%8A_2020,جائحة فيروس كورونا في إسواتيني 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Eswatini,Đại dịch COVID-19 tại Eswatini,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E6%96%AF%E5%A8%81%E5%A3%AB%E5%85%B0%E7%96%AB%E6%83%85,2019冠状病毒病斯威士兰疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B1%D9%88%D8%A7%D9%86%D8%AF%D8%A7_2020,جائحة فيروس كورونا في رواندا 2020,ar
https://tr.wikipedia.org/wiki/Ruanda%27da_2020_koronavir%C3%BCs_pandemisi,Ruanda'da 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Rwanda,Đại dịch COVID-19 tại Rwanda,vi
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Bhutan,Đại dịch COVID-19 tại Bhutan,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E4%B8%8D%E4%B8%B9%E7%96%AB%E6%83%85,2019冠状病毒病不丹疫情,zh
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Andorra,Đại dịch COVID-19 tại Andorra,vi
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Nigeria,Đại dịch COVID-19 tại Nigeria,vi
https://tr.wikipedia.org/wiki/Azerbaycan%27da_2020_koronavir%C3%BCs_pandemisi,Azerbaycan'da 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Seychelles,Đại dịch COVID-19 tại Seychelles,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%A1%9E%E8%88%8C%E5%B0%94%E7%96%AB%E6%83%85,2019冠状病毒病塞舌尔疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%86%D8%A7%D9%85%D9%8A%D8%A8%D9%8A%D8%A7_2020,جائحة فيروس كورونا في ناميبيا 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Namibia,Đại dịch COVID-19 tại Namibia,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E7%B4%8D%E7%B1%B3%E6%AF%94%E4%BA%9E%E7%96%AB%E6%83%85,2019冠狀病毒病納米比亞疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%82%D8%B7%D8%B1_2020,جائحة فيروس كورونا في قطر 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Qatar,Đại dịch COVID-19 tại Qatar,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B3%D9%8A%D9%86%D8%AA_%D9%85%D8%A7%D8%B1%D8%AA%D9%86_2020,جائحة فيروس كورونا في سينت مارتن 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2020,جائحة فيروس كورونا في أفريقيا 2020,ar
https://ko.wikipedia.org/wiki/%EC%8A%A4%EC%9C%84%EC%8A%A4%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,스위스의 코로나바이러스감염증-19 범유행,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Th%E1%BB%A5y_S%C4%A9,Đại dịch COVID-19 tại Thụy Sĩ,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E7%91%9E%E5%A3%AB%E7%96%AB%E6%83%85,2019冠状病毒病瑞士疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82_2020,جائحة فيروس كورونا في العراق 2020,ar
https://ko.wikipedia.org/wiki/%EB%84%A4%EB%8D%9C%EB%9E%80%EB%93%9C%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,네덜란드의 코로나바이러스감염증-19 범유행,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_H%C3%A0_Lan,Đại dịch COVID-19 tại Hà Lan,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E8%8D%B7%E8%98%AD%E7%96%AB%E6%83%85,2019冠狀病毒病荷蘭疫情,zh
https://ko.wikipedia.org/wiki/%EC%98%A4%EC%8A%A4%ED%8A%B8%EB%A6%AC%EC%95%84%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,오스트리아의 코로나바이러스감염증-19 범유행,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_%C3%81o,Đại dịch COVID-19 tại Áo,vi
https://ko.wikipedia.org/wiki/%EB%85%B8%EB%A5%B4%EC%9B%A8%EC%9D%B4%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,노르웨이의 코로나바이러스감염증-19 범유행,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Na_Uy,Đại dịch COVID-19 tại Na Uy,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E6%8C%AA%E5%A8%81%E7%96%AB%E6%83%85,2019冠状病毒病挪威疫情,zh
https://id.wikipedia.org/wiki/Pandemi_koronavirus_di_Indonesia,Pandemi koronavirus di Indonesia,id
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%83%D9%88%D8%B1%D8%A7%D8%B3%D8%A7%D9%88_2020,جائحة فيروس كورونا في كوراساو 2020,ar
https://tr.wikipedia.org/wiki/Esvatini%27de_2020_koronavir%C3%BCs_pandemisi,Esvatini'de 2020 koronavirüs pandemisi,tr
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%8D%A2%E6%97%BA%E8%BE%BE%E7%96%AB%E6%83%85,2019冠状病毒病卢旺达疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A8%D9%88%D8%AA%D8%A7%D9%86_2020,جائحة فيروس كورونا في بوتان 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%86%D8%AF%D9%88%D8%B1%D8%A7_2020,جائحة فيروس كورونا في أندورا 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Andorra,Pandemia de enfermedad por coronavirus de 2020 en Andorra,es
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%86%D9%8A%D8%AC%D9%8A%D8%B1%D9%8A%D8%A7_2020,جائحة فيروس كورونا في نيجيريا 2020,ar
https://ha.wikipedia.org/wiki/COVID-19_a_Najeriya,COVID-19 a Najeriya,ha
https://tr.wikipedia.org/wiki/Nijerya%27da_2020_koronavir%C3%BCs_pandemisi,Nijerya'da 2020 koronavirüs pandemisi,tr
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%B0%BC%E6%97%A5%E5%88%A9%E4%BA%9A%E7%96%AB%E6%83%85,2019冠状病毒病尼日利亚疫情,zh
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Azerbaiy%C3%A1n,Pandemia de enfermedad por coronavirus de 2020 en Azerbaiyán,es
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%90%D0%B7%D0%B5%D1%80%D0%B1%D0%B0%D0%B9%D0%B4%D0%B6%D0%B0%D0%BD%D0%B5,Распространение COVID-19 в Азербайджане,ru
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Azerbaijan,Đại dịch COVID-19 tại Azerbaijan,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B3%D9%8A%D8%B4%D9%84_2020,جائحة فيروس كورونا في سيشل 2020,ar
https://tr.wikipedia.org/wiki/Sey%C5%9Feller%27de_2020_koronavir%C3%BCs_pandemisi,Seyşeller'de 2020 koronavirüs pandemisi,tr
https://tr.wikipedia.org/wiki/Namibya%27da_2020_koronavir%C3%BCs_pandemisi,Namibya'da 2020 koronavirüs pandemisi,tr
